customer_id,age,income,account_type,tenure_months,location,has_credit_card,num_products,is_active_member,churn,account_type_encoded,location_encoded,total_amount,avg_amount,transaction_count,amount_std,days_since_last_transaction,most_frequent_type,unique_merchants,total_tickets,avg_resolution_time,avg_satisfaction,income_per_product,amount_per_transaction,tickets_per_tenure,is_high_value,is_recent_customer,has_complaints
CUST_006213,37,69253,Basic,23,Urban,1,0,1,0,0,2,1499.0316442275653,83.2795357904203,18,108.74119875374883,6,Payment,5,0.0,0.0,0.0,69253.0,78.8964023277666,0.0,0,0,0
CUST_006214,25,93984,Premium,25,Suburban,1,6,1,0,2,1,1319.7882124205432,73.32156735669685,18,83.4016047278752,14,Payment,5,1.0,20.158192465739425,4.0,13426.285714285714,69.46253749581807,0.038461538461538464,0,0,1
CUST_006215,31,20613,Premium,15,Rural,1,2,1,0,2,0,987.457164271976,47.02176972723695,21,40.422901104830665,4,Purchase,5,0.0,0.0,0.0,6871.0,44.88441655781709,0.0,0,0,0
CUST_006216,20,68726,Premium,5,Urban,0,2,1,1,2,2,2977.0842051392697,110.2623779681211,27,99.5712466296374,5,Purchase,5,0.0,0.0,0.0,22908.666666666668,106.32443589783107,0.0,1,1,0
CUST_006217,45,17953,Premium,0,Urban,0,3,1,1,2,2,2613.839149786627,118.81087044484667,22,154.37021528600675,22,Purchase,5,0.0,0.0,0.0,4488.25,113.64518042550552,0.0,1,1,0
CUST_006218,27,21512,Premium,7,Rural,0,2,1,0,2,0,1365.844166506116,68.2922083253058,20,72.59040966518182,75,Purchase,5,3.0,10.287618352412567,2.3333333333333335,7170.666666666667,65.04019840505313,0.375,0,1,1
CUST_006219,41,24301,Premium,14,Suburban,1,5,1,0,2,1,1985.1886546034962,99.25943273017481,20,123.15925733796858,2,Purchase,4,0.0,0.0,0.0,4050.1666666666665,94.53279307635697,0.0,0,0,0
CUST_006220,65,46714,Gold,37,Urban,1,3,1,0,1,2,2147.7426444733237,85.90970577893295,25,61.316015774527415,12,Purchase,5,1.0,0.4107898251516935,2.0,11678.5,82.60548632589706,0.02631578947368421,0,0,1
CUST_006221,62,36919,Premium,46,Rural,1,3,1,1,2,0,1089.2566481508088,64.07392047945935,17,49.146830268007726,2,Purchase,5,0.0,0.0,0.0,9229.75,60.51425823060049,0.0,0,0,0
CUST_006222,44,33404,Premium,12,Rural,1,1,1,0,2,0,3215.135492546413,146.1425223884733,22,227.97936227804743,1,Purchase,5,0.0,0.0,0.0,16702.0,139.788499675931,0.0,1,0,0
CUST_006223,43,39070,Basic,38,Urban,1,3,1,0,0,2,3833.8642836550357,141.994973468705,27,168.58220567212246,8,Purchase,5,1.0,6.6811647001287335,4.0,9767.5,136.92372441625128,0.02564102564102564,1,0,1
CUST_006224,73,48807,Basic,120,Urban,0,5,1,0,0,2,1760.7888134000082,80.03585515454583,22,115.70889282873445,31,Purchase,5,0.0,0.0,0.0,8134.5,76.55603536521775,0.0,0,0,0
CUST_006225,52,50722,Basic,30,Suburban,1,2,1,0,0,1,1264.8740137197537,105.40616780997948,12,205.8363945698648,5,Purchase,4,0.0,0.0,0.0,16907.333333333332,97.29800105536567,0.0,0,0,0
CUST_006226,40,62760,Premium,31,Urban,1,3,1,0,2,2,3013.341560611435,158.5969242427071,19,260.78271899969184,11,Purchase,5,2.0,7.09826550225251,3.5,15690.0,150.66707803057176,0.0625,1,0,1
CUST_006227,23,90220,Basic,57,Urban,1,1,1,1,0,2,1502.6523589466,62.61051495610834,24,68.02847892328937,9,Purchase,5,0.0,0.0,0.0,45110.0,60.106094357864,0.0,0,0,0
CUST_006228,50,35929,Basic,9,Rural,1,1,1,0,0,0,1942.1372174464436,97.10686087232219,20,74.72305768731634,9,Purchase,5,0.0,0.0,0.0,17964.5,92.48272464030684,0.0,0,1,0
CUST_006229,57,27985,Basic,0,Rural,1,2,1,0,0,0,1945.9532244032005,69.49832944297144,28,71.50326516094316,23,Purchase,5,0.0,0.0,0.0,9328.333333333334,67.1018353242483,0.0,0,1,0
CUST_006230,35,49353,Premium,104,Urban,1,5,0,0,2,2,1900.1603561418717,105.56446423010398,18,68.73131449721117,22,Purchase,5,0.0,0.0,0.0,8225.5,100.00843979694062,0.0,0,0,0
CUST_006231,49,20493,Premium,16,Suburban,0,2,1,0,2,1,1359.926704742479,71.57508972328837,19,77.35716846740256,8,Purchase,5,2.0,17.915942574931414,2.0,6831.0,67.99633523712394,0.11764705882352941,0,0,1
CUST_006232,39,25865,Gold,36,Urban,0,1,1,0,1,2,1895.4430478721656,118.46519049201035,16,99.98067260206057,38,Purchase,5,0.0,0.0,0.0,12932.5,111.49664987483327,0.0,0,0,0
CUST_006233,42,59855,Basic,40,Urban,1,2,0,1,0,2,1623.9980548559345,90.22211415866303,18,78.03820022245073,27,Purchase,4,0.0,0.0,0.0,19951.666666666668,85.47358183452286,0.0,0,0,0
CUST_006234,18,34130,Basic,12,Urban,1,0,0,1,0,2,3634.3844914551255,181.71922457275627,20,396.1796034641396,60,Purchase,5,0.0,0.0,0.0,34130.0,173.0659281645298,0.0,1,0,0
CUST_006235,41,19848,Basic,18,Urban,1,1,1,0,0,2,1432.9288610309986,84.28993300182344,17,88.00368963940208,13,Purchase,3,0.0,0.0,0.0,9924.0,79.60715894616659,0.0,0,0,0
CUST_006236,59,17241,Basic,18,Suburban,0,2,1,0,0,1,1282.843896616378,64.14219483081891,20,92.03098041014506,1,Purchase,5,4.0,10.74597245357583,3.0,5747.0,61.087804600779904,0.21052631578947367,0,0,1
CUST_006237,35,37210,Premium,5,Rural,1,1,1,1,2,0,2349.087163826727,102.13422451420553,23,102.54644867641701,16,Purchase,5,0.0,0.0,0.0,18605.0,97.87863182611363,0.0,1,1,0
CUST_006238,45,64276,Basic,3,Urban,1,0,1,1,0,2,1605.9363619379726,89.21868677433181,18,95.00125825125845,12,Purchase,5,0.0,0.0,0.0,64276.0,84.52296641778803,0.0,0,1,0
CUST_006239,33,63848,Basic,18,Suburban,0,3,0,0,0,1,910.1112494024308,91.01112494024308,10,86.8034691590921,1,Purchase,3,2.0,18.13220257171923,3.5,15962.0,82.73738630931189,0.10526315789473684,0,0,1
CUST_006240,50,38385,Basic,3,Urban,0,1,1,0,0,2,1104.2350833234857,52.58262301540408,21,48.641463348176735,16,Purchase,5,1.0,54.29060376401192,3.0,19192.5,50.19250378743117,0.25,0,1,1
CUST_006241,41,99156,Basic,10,Suburban,1,4,1,0,0,1,1337.3381426327014,78.6669495666295,17,63.16776180638954,51,Purchase,4,3.0,50.924216840901444,2.3333333333333335,19831.2,74.29656347959452,0.2727272727272727,0,1,1
CUST_006242,30,34461,Basic,4,Urban,1,5,1,0,0,2,1959.11167918429,93.29103234210905,21,194.2309729229603,4,Purchase,5,0.0,0.0,0.0,5743.5,89.05053087201318,0.0,0,1,0
CUST_006243,64,33884,Basic,29,Urban,1,4,0,0,0,2,1993.8336579727588,83.07640241553162,24,92.82092607729506,8,Purchase,5,0.0,0.0,0.0,6776.8,79.75334631891036,0.0,0,0,0
CUST_006244,58,10059,Basic,49,Urban,0,0,1,1,0,2,1342.0747872791435,63.90832320376874,21,50.19802880001406,25,Purchase,5,0.0,0.0,0.0,10059.0,61.00339942177925,0.0,0,0,0
CUST_006245,35,29036,Basic,20,Urban,0,1,0,1,0,2,1691.9850078906009,84.59925039453005,20,58.71071346065736,14,Purchase,4,0.0,0.0,0.0,14518.0,80.57071466145719,0.0,0,0,0
CUST_006246,52,55603,Basic,12,Urban,1,2,1,0,0,2,2145.4381639618496,119.19100910899164,18,148.0916079153673,21,Purchase,5,0.0,0.0,0.0,18534.333333333332,112.91779810325524,0.0,0,0,0
CUST_006247,53,79378,Premium,136,Urban,1,4,1,1,2,2,1488.0227350232037,93.00142093895023,16,115.87932432072952,18,Purchase,4,2.0,16.158459776875986,1.5,15875.6,87.53074911901199,0.014598540145985401,0,0,1
CUST_006248,54,23977,Gold,0,Rural,0,6,1,0,1,0,2241.234096508872,117.95968928994063,19,121.89886988121019,9,Purchase,4,0.0,0.0,0.0,3425.285714285714,112.0617048254436,0.0,0,1,0
CUST_006249,19,45758,Basic,8,Rural,1,1,0,1,0,0,1605.4161508489099,66.89233961870458,24,55.91484979144742,2,Purchase,5,0.0,0.0,0.0,22879.0,64.2166460339564,0.0,0,1,0
CUST_006250,60,61294,Premium,7,Urban,0,0,1,1,2,2,2337.1846068604927,80.59257265036182,29,106.78342110401181,6,Purchase,5,0.0,0.0,0.0,61294.0,77.90615356201643,0.0,1,1,0
CUST_006251,36,36519,Gold,10,Urban,1,3,1,0,1,2,1092.794635320351,72.8529756880234,15,53.2040431582574,14,Purchase,5,0.0,0.0,0.0,9129.75,68.29966470752194,0.0,0,1,0
CUST_006252,39,11595,Basic,6,Suburban,1,1,1,0,0,1,901.0088525031312,69.30837326947163,13,59.556327494023826,11,Transfer,4,0.0,0.0,0.0,5797.5,64.35777517879508,0.0,0,1,0
CUST_006253,80,41095,Basic,7,Rural,1,4,1,0,0,0,1195.2722921438767,91.9440224726059,13,61.34595926054214,20,Purchase,4,3.0,15.010887646375584,3.6666666666666665,8219.0,85.37659229599119,0.375,0,1,1
CUST_006254,49,53141,Basic,7,Urban,1,1,1,0,0,2,1683.2438614720995,80.1544695939095,21,93.91989768757605,39,Purchase,5,1.0,6.951448265643755,5.0,26570.5,76.51108461236817,0.125,0,1,1
CUST_006255,39,22613,Basic,16,Suburban,0,2,0,1,0,1,1392.9257619654925,63.31480736206784,22,70.30967839608849,38,Purchase,4,0.0,0.0,0.0,7537.666666666667,60.56198965067359,0.0,0,0,0
CUST_006256,18,31981,Premium,11,Urban,1,3,0,1,2,2,880.2029831181048,97.80033145756721,9,76.49093860611065,113,Payment,3,0.0,0.0,0.0,7995.25,88.02029831181048,0.0,0,1,0
CUST_006257,65,20378,Basic,24,Suburban,0,3,1,0,0,1,2330.8241329472125,129.49022960817848,18,188.79862067699344,12,Purchase,4,2.0,5.40707994180973,3.0,5094.5,122.67495436564276,0.08,1,0,1
CUST_006258,24,10045,Premium,17,Urban,1,3,1,1,2,2,1232.640917162923,64.875837745417,19,92.01244421669888,10,Purchase,5,4.0,26.556048713386026,2.5,2511.25,61.63204585814615,0.2222222222222222,0,0,1
CUST_006259,29,60688,Basic,4,Urban,1,3,1,0,0,2,1847.071199812627,87.9557714196489,21,72.32769029610978,14,Purchase,5,0.0,0.0,0.0,15172.0,83.95778180966487,0.0,0,1,0
CUST_006260,40,36247,Gold,39,Urban,1,4,1,0,1,2,3016.8767983370194,131.1685564494356,23,162.85872982308123,18,Purchase,5,0.0,0.0,0.0,7249.4,125.70319993070915,0.0,1,0,0
CUST_006261,66,80727,Gold,15,Urban,1,1,1,1,1,2,1677.4462088943217,83.87231044471608,20,89.80880303109119,2,Purchase,5,0.0,0.0,0.0,40363.5,79.87839089972961,0.0,0,0,0
CUST_006262,56,55751,Gold,3,Urban,0,2,1,1,1,2,1141.728484374984,67.16049908088141,17,58.64802511007108,4,Purchase,5,0.0,0.0,0.0,18583.666666666668,63.42936024305467,0.0,0,1,0
CUST_006263,42,30421,Premium,4,Suburban,1,4,0,1,2,1,2885.998129669004,125.47817955082625,23,119.97586885447014,31,Purchase,5,0.0,0.0,0.0,6084.2,120.24992206954182,0.0,1,1,0
CUST_006264,49,34836,Basic,38,Suburban,1,2,1,0,0,1,2276.610370452666,108.41001764060313,21,98.2639702290041,31,Purchase,5,0.0,0.0,0.0,11612.0,103.48228956603026,0.0,0,0,0
CUST_006265,35,48198,Premium,29,Suburban,0,2,1,0,2,1,2245.49431927231,124.74968440401722,18,253.12964355681598,18,Purchase,3,0.0,0.0,0.0,16066.0,118.18391154064788,0.0,0,0,0
CUST_006266,47,58890,Basic,16,Urban,1,3,1,0,0,2,675.7125502199303,45.04750334799535,15,40.56837880227009,21,Purchase,5,0.0,0.0,0.0,14722.5,42.232034388745646,0.0,0,0,0
CUST_006267,46,42673,Premium,8,Urban,1,2,1,0,2,2,777.0900674292205,64.7575056191017,12,53.65395876347084,27,Purchase,4,0.0,0.0,0.0,14224.333333333334,59.77615903301697,0.0,0,1,0
CUST_006268,59,63120,Basic,14,Rural,1,1,0,1,0,0,1794.6952631349068,81.57705741522304,22,124.40261126622975,47,Purchase,5,0.0,0.0,0.0,31560.0,78.03022883195247,0.0,0,0,0
CUST_006269,59,31309,Basic,24,Urban,0,3,1,0,0,2,2191.4383759616085,128.90813976244755,17,110.96962319682198,3,Purchase,5,0.0,0.0,0.0,7827.25,121.74657644231158,0.0,0,0,0
CUST_006270,52,22057,Gold,50,Rural,1,2,1,0,1,0,996.3238045509165,52.43809497636403,19,36.59858130359943,7,Purchase,5,0.0,0.0,0.0,7352.333333333333,49.816190227545825,0.0,0,0,0
CUST_006271,39,35157,Basic,19,Rural,1,1,1,0,0,0,1122.8743803041589,74.85829202027726,15,89.88077613435867,20,Purchase,5,0.0,0.0,0.0,17578.5,70.17964876900993,0.0,0,0,0
CUST_006272,56,40239,Basic,7,Urban,1,0,1,1,0,2,1133.5951254309418,70.84969533943386,16,69.92407688735928,5,Purchase,5,0.0,0.0,0.0,40239.0,66.6820662018201,0.0,0,1,0
CUST_006273,43,19915,Basic,1,Rural,0,1,0,1,0,0,1444.1215524971954,76.00639749985238,19,65.69095071997897,2,Purchase,5,0.0,0.0,0.0,9957.5,72.20607762485977,0.0,0,1,0
CUST_006274,28,18613,Premium,4,Suburban,1,1,1,1,2,1,1703.3687625927562,85.1684381296378,20,54.40573364833267,13,Purchase,5,0.0,0.0,0.0,9306.5,81.11279821870268,0.0,0,1,0
CUST_006275,38,45419,Premium,25,Suburban,1,4,0,1,2,1,1534.613251711866,80.76911851115085,19,68.40024578860995,10,Purchase,5,4.0,25.385412044198382,4.25,9083.8,76.73066258559331,0.15384615384615385,0,0,1
CUST_006276,46,29638,Premium,4,Rural,1,3,1,1,2,0,1355.3192074391748,104.2553236491673,13,85.54510774151431,37,Purchase,4,4.0,19.564506523478407,3.0,7409.5,96.80851481708392,0.8,0,1,1
CUST_006277,58,33425,Premium,15,Urban,1,1,1,0,2,2,2386.287911493302,125.59410060491064,19,107.76080855781346,16,Purchase,5,0.0,0.0,0.0,16712.5,119.3143955746651,0.0,1,0,0
CUST_006278,42,30337,Basic,28,Suburban,0,3,0,1,0,1,976.3069983018387,88.75518166380351,11,106.45502133180071,7,Purchase,5,0.0,0.0,0.0,7584.25,81.35891652515322,0.0,0,0,0
CUST_006279,26,77675,Basic,8,Suburban,1,3,0,0,0,1,2548.802218510931,159.3001386569332,16,261.1926909375829,11,Purchase,4,0.0,0.0,0.0,19418.75,149.92954226534889,0.0,1,1,0
CUST_006280,45,68246,Premium,26,Suburban,1,1,1,1,2,1,1921.9070306706578,80.07945961127741,24,101.34649296165581,45,Purchase,5,0.0,0.0,0.0,34123.0,76.87628122682631,0.0,0,0,0
CUST_006281,46,19561,Premium,20,Suburban,1,4,1,0,2,1,1736.6946739466794,91.40498283929891,19,102.85761447764021,14,Purchase,5,0.0,0.0,0.0,3912.2,86.83473369733397,0.0,0,0,0
CUST_006282,47,27822,Basic,13,Urban,0,2,1,0,0,2,1362.076061517062,71.6882137640559,19,49.87035849181921,4,Purchase,5,0.0,0.0,0.0,9274.0,68.10380307585311,0.0,0,0,0
CUST_006283,58,55547,Basic,54,Urban,1,6,1,0,0,2,1236.2593521429324,68.6810751190518,18,53.347390797783795,31,Purchase,4,1.0,44.51558888058107,4.0,7935.285714285715,65.06628169173328,0.01818181818181818,0,0,1
CUST_006284,60,49068,Basic,28,Rural,1,1,1,0,0,0,1463.4736168034203,69.68921984778191,21,82.92435694368609,34,Purchase,5,5.0,9.33239037481933,3.0,24534.0,66.5215280365191,0.1724137931034483,0,0,1
CUST_006285,36,35570,Basic,10,Urban,1,3,0,0,0,2,2662.782387866743,121.03556308485196,22,176.75588239583485,19,Purchase,5,0.0,0.0,0.0,8892.5,115.77314729855405,0.0,1,1,0
CUST_006286,35,20561,Basic,39,Urban,1,3,1,0,0,2,1297.8228792311938,108.15190660259948,12,101.15764380175098,2,Purchase,3,3.0,10.625715751643495,3.3333333333333335,5140.25,99.8325291716303,0.075,0,0,1
CUST_006287,29,25815,Basic,32,Urban,1,1,0,1,0,2,1602.2394658269702,89.0133036570539,18,90.5248712590926,13,Purchase,5,0.0,0.0,0.0,12907.5,84.32839293826159,0.0,0,0,0
CUST_006288,55,28046,Basic,37,Urban,1,3,1,0,0,2,953.7990168709232,50.19994825636438,19,35.592800326164216,22,Purchase,5,0.0,0.0,0.0,7011.5,47.68995084354616,0.0,0,0,0
CUST_006289,66,41710,Basic,24,Urban,1,0,1,0,0,2,2508.811549771654,96.49275191429439,26,117.03129262018466,7,Purchase,5,0.0,0.0,0.0,41710.0,92.91894628783903,0.0,1,0,0
CUST_006290,40,85123,Premium,11,Urban,1,2,1,0,2,2,1778.1350713047473,111.1334419565467,16,156.59270952055672,76,Purchase,4,0.0,0.0,0.0,28374.333333333332,104.59618066498513,0.0,0,1,0
CUST_006291,41,25759,Premium,10,Urban,1,0,1,1,2,2,3017.196855546407,111.74803168690396,27,147.40185109721432,16,Purchase,5,0.0,0.0,0.0,25759.0,107.75703055522881,0.0,1,1,0
CUST_006292,67,21741,Basic,25,Rural,1,0,1,1,0,0,1744.8231505935985,91.83279739966308,19,109.99352333327985,27,Purchase,4,0.0,0.0,0.0,21741.0,87.24115752967992,0.0,0,0,0
CUST_006293,52,34396,Basic,3,Suburban,0,0,1,0,0,1,2274.147212864255,90.9658885145702,25,109.0514754057271,17,Purchase,5,0.0,0.0,0.0,34396.0,87.46720049477904,0.0,0,1,0
CUST_006294,51,60831,Gold,41,Suburban,0,1,1,1,1,1,1962.4834184160254,78.49933673664101,25,59.46151001968927,4,Purchase,4,0.0,0.0,0.0,30415.5,75.48013147753944,0.0,0,0,0
CUST_006295,27,17615,Basic,11,Urban,1,2,1,0,0,2,1275.9777409299604,55.47729308391132,23,60.19775099865214,21,Purchase,5,0.0,0.0,0.0,5871.666666666667,53.165739205415015,0.0,0,1,0
CUST_006296,55,75118,Gold,23,Rural,1,4,1,0,1,0,1444.6472432327064,80.2581801795948,18,87.8987556092653,11,Purchase,5,1.0,0.7834009207252394,3.0,15023.6,76.03406543330034,0.041666666666666664,0,0,1
CUST_006297,31,33322,Basic,16,Suburban,0,4,1,0,0,1,1699.1202441933424,73.87479322579749,23,57.698487932624275,1,Purchase,5,0.0,0.0,0.0,6664.4,70.79667684138927,0.0,0,0,0
CUST_006298,27,25155,Premium,17,Urban,1,2,1,1,2,2,1919.976193174155,79.99900804892313,24,83.73240449983372,17,Purchase,5,0.0,0.0,0.0,8385.0,76.7990477269662,0.0,0,0,0
CUST_006299,39,16316,Basic,32,Urban,1,3,1,0,0,2,2343.7586861970926,78.1252895399031,30,93.8177526406138,26,Purchase,5,0.0,0.0,0.0,4079.0,75.60511890958364,0.0,1,0,0
CUST_006300,36,51702,Basic,23,Rural,1,3,1,0,0,0,2291.9861417779352,91.6794456711174,25,109.77221025217564,20,Purchase,5,0.0,0.0,0.0,12925.5,88.1533131453052,0.0,1,0,0
CUST_006301,41,33336,Gold,6,Suburban,0,2,0,0,1,1,4638.145912124446,154.60486373748154,30,471.06592221759706,2,Purchase,5,1.0,50.09304781602167,4.0,11112.0,149.61761006853052,0.14285714285714285,1,1,1
CUST_006302,23,39551,Gold,1,Rural,0,1,1,1,1,0,782.772431650947,78.2772431650947,10,49.10347888123019,12,Purchase,4,0.0,0.0,0.0,19775.5,71.1611301500861,0.0,0,1,0
CUST_006303,59,23146,Basic,44,Urban,1,1,0,1,0,2,2256.6712119079702,107.46053390037953,21,127.09646236992532,9,Purchase,5,0.0,0.0,0.0,11573.0,102.57596417763502,0.0,0,0,0
CUST_006304,61,30960,Gold,51,Rural,1,1,1,1,1,0,815.3025001775393,42.91065790408101,19,23.759363401295378,26,Purchase,4,0.0,0.0,0.0,15480.0,40.765125008876964,0.0,0,0,0
CUST_006305,18,28472,Basic,4,Urban,1,3,1,1,0,2,1485.8513318637572,92.86570824148482,16,121.1496820266864,5,Purchase,5,1.0,8.65591035850926,5.0,7118.0,87.40301952139748,0.2,0,1,1
CUST_006306,59,34534,Premium,8,Urban,1,3,1,1,2,2,1128.2016387584356,102.56378534167597,11,77.31485106104348,15,Payment,3,0.0,0.0,0.0,8633.5,94.01680322986964,0.0,0,1,0
CUST_006307,32,25983,Basic,7,Urban,1,4,1,0,0,2,2860.1066366327036,158.8948131462613,18,263.68952152168873,26,Purchase,5,0.0,0.0,0.0,5196.6,150.5319282438265,0.0,1,1,0
CUST_006308,57,16863,Basic,66,Urban,0,2,1,0,0,2,1017.4802140181898,78.26770877062998,13,56.09449883008882,8,Purchase,5,0.0,0.0,0.0,5621.0,72.67715814415642,0.0,0,0,0
CUST_006309,43,142094,Premium,5,Suburban,1,2,1,1,2,1,1434.4852699940718,65.20387590882144,22,48.6684397280788,10,Purchase,5,0.0,0.0,0.0,47364.666666666664,62.36892478235095,0.0,0,1,0
CUST_006310,45,18366,Basic,4,Rural,1,2,0,0,0,0,2276.6044915282955,68.98801489479683,33,70.66403230496663,23,Purchase,5,0.0,0.0,0.0,6122.0,66.95895563318516,0.0,0,1,0
CUST_006311,42,39764,Basic,4,Rural,1,0,1,0,0,0,2170.814640111435,98.67339273233796,22,67.05536092443275,1,Purchase,5,0.0,0.0,0.0,39764.0,94.3832452222363,0.0,0,1,0
CUST_006312,63,14972,Basic,31,Suburban,0,2,1,0,0,1,1474.2911727794992,86.72301016349995,17,75.94900409236286,1,Purchase,4,0.0,0.0,0.0,4990.666666666667,81.90506515441662,0.0,0,0,0
CUST_006313,26,13379,Basic,52,Suburban,1,0,1,1,0,1,2903.2850236048216,145.16425118024108,20,211.83052332680182,10,Purchase,5,2.0,24.443165939656662,1.0,13379.0,138.2516677907058,0.03773584905660377,1,0,1
CUST_006314,54,38135,Premium,11,Rural,0,3,1,0,2,0,1679.947020066438,104.99668875415237,16,99.34933905970618,1,Purchase,5,0.0,0.0,0.0,9533.75,98.82041294508458,0.0,0,1,0
CUST_006315,61,39623,Basic,3,Suburban,1,2,1,1,0,1,1260.6753122031005,78.79220701269378,16,97.6855731065595,1,Purchase,4,0.0,0.0,0.0,13207.666666666666,74.15737130606473,0.0,0,1,0
CUST_006316,55,68237,Premium,21,Rural,0,3,1,0,2,0,2023.6236822795363,87.98363835997984,23,73.20518888517718,1,Purchase,5,0.0,0.0,0.0,17059.25,84.31765342831402,0.0,0,0,0
CUST_006317,79,44345,Basic,5,Rural,1,1,1,1,0,0,1447.6077322389585,76.1898806441557,19,70.45464440230963,18,Purchase,5,4.0,43.26944203499811,3.5,22172.5,72.38038661194793,0.6666666666666666,0,1,1
CUST_006318,37,33694,Basic,1,Urban,1,4,1,0,0,2,2043.6296747615315,81.74518699046126,25,67.53567435270237,4,Purchase,3,2.0,20.12831874019509,1.5,6738.8,78.60114133698198,1.0,0,1,1
CUST_006319,59,22588,Basic,52,Urban,1,2,1,0,0,2,1451.047679105504,76.37093047923705,19,56.57944645108364,38,Transfer,5,0.0,0.0,0.0,7529.333333333333,72.55238395527519,0.0,0,0,0
CUST_006320,43,76841,Premium,49,Urban,1,2,1,0,2,2,1286.8016958654885,67.72640504555203,19,60.617294430832246,6,Purchase,5,0.0,0.0,0.0,25613.666666666668,64.34008479327443,0.0,0,0,0
CUST_006321,63,57781,Basic,89,Rural,1,0,1,0,0,0,2058.998785074783,82.35995140299131,25,72.90538216845793,37,Purchase,4,0.0,0.0,0.0,57781.0,79.19226096441473,0.0,0,0,0
CUST_006322,44,19473,Basic,15,Rural,1,4,1,0,0,0,1285.2047931698319,67.6423575352543,19,61.81651111461078,39,Purchase,4,2.0,8.588550772962382,5.0,3894.6,64.2602396584916,0.125,0,0,1
CUST_006323,39,37011,Basic,8,Suburban,1,0,1,1,0,1,1026.990308421992,68.46602056146614,15,44.19257270373243,25,Purchase,4,0.0,0.0,0.0,37011.0,64.1868942763745,0.0,0,1,0
CUST_006324,64,39027,Premium,35,Urban,1,3,1,0,2,2,2597.124737825881,123.67260656313718,21,185.713138882045,16,Purchase,5,0.0,0.0,0.0,9756.75,118.05112444663095,0.0,1,0,0
CUST_006325,37,30551,Basic,4,Urban,1,2,1,1,0,2,2457.5279507238047,91.01955373051129,27,94.69448259770066,7,Purchase,5,0.0,0.0,0.0,10183.666666666666,87.76885538299302,0.0,1,1,0
CUST_006326,23,53419,Premium,6,Rural,1,5,1,0,2,0,1370.3582120809374,65.25515295623511,21,66.83714768238391,4,Purchase,5,2.0,10.4566534259723,4.0,8903.166666666666,62.28900964004261,0.2857142857142857,0,1,1
CUST_006327,37,55042,Basic,7,Urban,1,6,1,0,0,2,1490.1339798577976,74.50669899288988,20,63.46099092145617,5,Purchase,4,0.0,0.0,0.0,7863.142857142857,70.95876094560941,0.0,0,1,0
CUST_006328,54,33016,Basic,72,Suburban,1,2,1,0,0,1,1922.7660293851009,160.23050244875841,12,213.24469036528623,34,Purchase,4,0.0,0.0,0.0,11005.333333333334,147.9050791834693,0.0,0,0,0
CUST_006329,65,31557,Basic,31,Rural,1,2,1,0,0,0,2111.497536149132,100.54750172138723,21,112.72372629191142,17,Purchase,5,3.0,38.701298251662486,2.3333333333333335,10519.0,95.97716073405145,0.09375,0,0,1
CUST_006330,46,76839,Basic,3,Rural,1,4,0,1,0,0,1751.8359213374258,70.07343685349703,25,61.621997270865464,2,Purchase,5,0.0,0.0,0.0,15367.8,67.37830466682406,0.0,0,1,0
CUST_006331,64,57896,Basic,2,Suburban,0,3,1,0,0,1,1645.7175815235066,78.36750388207174,21,58.94804250482444,71,Purchase,4,0.0,0.0,0.0,14474.0,74.80534461470485,0.0,0,1,0
CUST_006332,24,37653,Gold,44,Urban,1,3,1,0,1,2,1301.2854658669535,68.48870872983966,19,51.88855181547626,38,Purchase,4,0.0,0.0,0.0,9413.25,65.06427329334767,0.0,0,0,0
CUST_006333,38,16081,Basic,38,Suburban,1,4,0,1,0,1,1444.1291013082998,72.20645506541499,20,75.48517212228451,61,Purchase,5,0.0,0.0,0.0,3216.2,68.76805244325237,0.0,0,0,0
CUST_006334,40,43131,Basic,26,Urban,1,3,1,0,0,2,1886.6917207355573,89.8424628921694,21,115.58064542673284,9,Purchase,5,0.0,0.0,0.0,10782.75,85.75871457888897,0.0,0,0,0
CUST_006335,43,51484,Basic,5,Suburban,1,1,1,1,0,1,1236.9643426029304,61.84821713014652,20,54.96795677072252,30,Purchase,5,0.0,0.0,0.0,25742.0,58.90306393347288,0.0,0,1,0
CUST_006336,46,9161,Basic,15,Urban,1,0,1,1,0,2,1811.0437384897539,90.5521869244877,20,124.75623938507592,1,Purchase,5,0.0,0.0,0.0,9161.0,86.24017802332162,0.0,0,0,0
CUST_006337,55,41189,Basic,22,Rural,0,6,1,0,0,0,1022.3689940806861,73.02635672004901,14,87.35203989683286,14,Purchase,4,0.0,0.0,0.0,5884.142857142857,68.1579329387124,0.0,0,0,0
CUST_006338,38,29485,Premium,64,Rural,0,2,1,0,2,0,2570.655239578088,95.20945331770697,27,100.77325562299119,28,Purchase,5,0.0,0.0,0.0,9828.333333333334,91.80911569921743,0.0,1,0,0
CUST_006339,47,32518,Basic,4,Rural,1,1,1,0,0,0,1326.9530116027026,82.93456322516892,16,81.04703997181278,68,Purchase,4,0.0,0.0,0.0,16259.0,78.05605950604134,0.0,0,1,0
CUST_006340,44,23070,Premium,17,Urban,1,3,1,0,2,2,689.6627994088719,53.050984569913226,13,52.91950555160278,29,Purchase,4,0.0,0.0,0.0,5767.5,49.26162852920514,0.0,0,0,0
