customer_id,age,income,account_type,tenure_months,location,has_credit_card,num_products,is_active_member,churn
CUST_004944,34,19181,Basic,13,Urban,1,2,0,0
CUST_004945,71,35573,Basic,51,Urban,0,2,1,1
CUST_004946,60,85610,Gold,13,Urban,0,1,1,0
CUST_004947,33,37839,Premium,7,Urban,1,2,1,0
CUST_004948,24,30767,Gold,0,Rural,0,3,0,0
CUST_004949,39,52946,Premium,84,Urban,1,2,0,0
CUST_004950,51,33551,Basic,41,Urban,0,3,1,0
CUST_004951,48,92412,Basic,22,Rural,0,4,1,0
CUST_004952,63,36244,Gold,42,Urban,1,2,1,0
CUST_004953,56,51546,Premium,39,Urban,1,2,1,0
CUST_004954,59,24901,Gold,64,Suburban,1,3,1,0
CUST_004955,49,46702,Basic,11,Urban,1,6,1,0
CUST_004956,24,41670,Basic,19,Urban,1,5,0,1
CUST_004957,42,35303,Basic,2,Suburban,1,2,1,0
CUST_004958,60,28257,Basic,80,Rural,1,2,1,1
CUST_004959,44,26396,Basic,100,Urban,1,5,1,0
CUST_004960,52,41821,Basic,37,Suburban,0,1,1,1
CUST_004961,40,49735,Premium,14,Urban,0,2,0,0
CUST_004962,29,34078,Basic,16,Urban,1,1,1,1
CUST_004963,43,41924,Basic,13,Urban,1,2,1,0
CUST_004964,49,35633,Premium,8,Urban,1,4,0,1
CUST_004965,35,38149,Basic,18,Urban,1,7,1,0
CUST_004966,41,32852,Basic,1,Rural,1,1,1,0
CUST_004967,30,36643,Basic,115,Rural,1,5,1,0
CUST_004968,61,139947,Premium,13,Suburban,1,3,1,0
CUST_004969,40,42438,Basic,62,Urban,1,2,0,0
CUST_004970,66,50143,Gold,30,Suburban,0,2,0,0
CUST_004971,67,45207,Basic,8,Suburban,0,2,1,0
CUST_004972,43,31843,Basic,6,Urban,0,1,0,1
CUST_004973,29,69355,Basic,130,Urban,1,4,1,0
CUST_004974,13,31395,Basic,35,Urban,1,0,1,1
CUST_004975,22,61545,Basic,6,Urban,1,1,1,0
CUST_004976,24,30726,Premium,1,Urban,1,1,1,1
CUST_004977,65,22471,Basic,28,Rural,1,4,1,0
CUST_004978,46,43595,Premium,8,Urban,1,4,1,0
CUST_004979,50,20903,Premium,6,Urban,0,4,0,0
CUST_004980,11,47468,Premium,31,Rural,1,2,1,0
CUST_004981,27,19988,Basic,27,Suburban,1,2,0,1
CUST_004982,58,30961,Gold,15,Suburban,1,3,1,0
CUST_004983,49,17749,Basic,68,Urban,0,0,1,1
CUST_004984,42,149056,Basic,27,Suburban,1,1,1,1
CUST_004985,53,15883,Premium,53,Urban,1,2,1,0
CUST_004986,69,36494,Basic,5,Urban,0,1,1,0
CUST_004987,41,64321,Premium,8,Suburban,1,5,0,1
CUST_004988,46,60973,Basic,2,Suburban,1,1,1,0
CUST_004989,47,55585,Basic,8,Urban,1,3,1,0
CUST_004990,80,30988,Basic,85,Suburban,0,3,0,0
CUST_004991,13,71363,Basic,79,Suburban,1,1,1,0
CUST_004992,55,57336,Basic,34,Suburban,1,1,1,0
CUST_004993,43,40382,Basic,17,Urban,0,6,1,0
CUST_004994,53,40957,Premium,36,Rural,0,2,1,0
CUST_004995,35,31195,Premium,19,Urban,0,1,1,0
CUST_004996,44,23044,Premium,0,Urban,0,2,1,0
CUST_004997,55,67411,Premium,16,Urban,0,4,1,0
CUST_004998,91,69989,Basic,21,Rural,1,2,1,0
CUST_004999,57,23340,Premium,7,Rural,1,1,1,0
CUST_005000,32,33627,Basic,5,Urban,1,3,1,0
CUST_005001,38,33802,Basic,7,Suburban,1,0,1,1
CUST_005002,38,35727,Premium,23,Urban,0,2,1,0
CUST_005003,18,37501,Basic,3,Urban,1,2,1,1
CUST_005004,40,58304,Premium,30,Rural,1,1,0,0
CUST_005005,55,24994,Basic,13,Urban,1,2,1,0
CUST_005006,25,23785,Basic,10,Urban,1,1,1,0
CUST_005007,60,67393,Basic,39,Suburban,0,2,1,0
CUST_005008,52,28815,Basic,16,Rural,1,7,1,0
CUST_005009,33,19312,Premium,11,Urban,0,3,1,0
CUST_005010,42,28493,Gold,50,Urban,1,3,1,0
CUST_005011,68,30790,Basic,11,Urban,1,1,1,0
CUST_005012,56,79021,Basic,47,Urban,1,3,1,0
CUST_005013,45,57665,Basic,16,Urban,1,3,1,0
CUST_005014,41,64457,Premium,5,Rural,0,1,1,1
CUST_005015,46,54720,Basic,22,Urban,1,2,1,0
CUST_005016,37,58286,Gold,8,Suburban,1,4,0,1
CUST_005017,13,25744,Premium,3,Rural,0,4,1,1
CUST_005018,75,32882,Premium,2,Suburban,1,6,1,0
CUST_005019,47,22137,Basic,6,Urban,1,2,1,0
CUST_005020,50,32687,Premium,32,Suburban,0,4,1,0
CUST_005021,44,51126,Premium,43,Rural,0,5,1,0
CUST_005022,33,38843,Premium,47,Urban,1,3,0,1
CUST_005023,42,69964,Premium,7,Urban,0,1,1,0
CUST_005024,21,20522,Basic,25,Urban,0,2,1,1
CUST_005025,79,46635,Premium,6,Suburban,1,3,1,0
CUST_005026,26,19454,Gold,23,Urban,1,2,1,1
CUST_005027,29,38066,Gold,52,Suburban,1,2,1,0
CUST_005028,38,52583,Premium,1,Suburban,1,0,1,1
CUST_005029,64,32622,Basic,101,Urban,1,1,1,0
CUST_005030,45,47837,Basic,42,Suburban,1,4,1,0
CUST_005031,26,22474,Premium,34,Urban,1,2,0,0
CUST_005032,63,15806,Basic,28,Suburban,0,3,1,0
CUST_005033,55,47978,Basic,35,Suburban,1,2,1,0
CUST_005034,53,86855,Basic,125,Suburban,1,0,1,0
CUST_005035,55,22070,Premium,35,Urban,1,3,1,0
CUST_005036,80,66909,Basic,10,Suburban,0,2,0,0
CUST_005037,77,37112,Basic,22,Urban,1,3,1,0
CUST_005038,34,18623,Basic,9,Urban,1,1,1,1
CUST_005039,69,20624,Premium,84,Urban,0,1,1,0
CUST_005040,50,36603,Gold,55,Urban,1,5,1,0
CUST_005041,52,29666,Basic,20,Urban,1,3,0,1
CUST_005042,19,18836,Basic,36,Urban,1,1,1,0
CUST_005043,42,15568,Premium,57,Urban,1,2,1,0
CUST_005044,32,23780,Premium,6,Suburban,0,3,1,0
CUST_005045,57,40010,Premium,20,Urban,1,6,1,0
CUST_005046,61,36199,Premium,15,Urban,0,6,1,0
CUST_005047,13,28265,Premium,35,Urban,0,4,1,1
CUST_005048,44,40172,Basic,11,Suburban,1,2,1,0
CUST_005049,61,61084,Basic,29,Suburban,1,0,0,0
CUST_005050,42,44225,Premium,12,Rural,1,1,1,1
CUST_005051,55,34178,Premium,2,Suburban,0,4,1,1
CUST_005052,50,57759,Basic,2,Urban,0,6,1,1
CUST_005053,50,22473,Gold,3,Suburban,1,1,1,1
CUST_005054,40,32452,Premium,0,Urban,1,1,1,0
CUST_005055,26,32841,Premium,18,Urban,1,1,0,1
CUST_005056,28,19565,Basic,26,Rural,0,1,1,0
CUST_005057,55,29438,Basic,3,Urban,1,7,1,0
CUST_005058,45,12868,Premium,22,Suburban,1,1,1,0
CUST_005059,42,94474,Basic,21,Rural,0,3,1,0
CUST_005060,38,22726,Basic,3,Urban,1,2,1,1
CUST_005061,40,80262,Gold,12,Urban,1,3,0,0
CUST_005062,60,37013,Premium,33,Urban,1,1,0,0
CUST_005063,39,48167,Basic,0,Urban,1,4,1,0
CUST_005064,24,28441,Premium,3,Urban,1,2,0,1
CUST_005065,56,40294,Basic,131,Rural,1,2,1,0
CUST_005066,41,50274,Basic,31,Rural,1,4,1,0
CUST_005067,45,50628,Premium,14,Suburban,1,1,1,1
CUST_005068,69,53497,Premium,23,Suburban,0,1,1,1
CUST_005069,44,30207,Basic,44,Urban,1,0,1,0
CUST_005070,49,28561,Basic,44,Suburban,0,1,0,0
CUST_005071,27,16365,Basic,9,Urban,0,2,1,1
CUST_005072,41,47174,Gold,16,Urban,0,3,1,0
CUST_005073,54,62391,Premium,24,Urban,1,1,1,1
CUST_005074,21,81470,Basic,1,Suburban,1,3,1,1
CUST_005075,48,42301,Basic,69,Urban,1,1,1,1
CUST_005076,46,24754,Basic,13,Urban,1,1,0,1
CUST_005077,45,15544,Premium,11,Suburban,1,2,1,0
CUST_005078,60,61134,Premium,57,Suburban,0,5,1,0
CUST_005079,50,14792,Basic,3,Urban,1,1,0,1
CUST_005080,67,30628,Gold,0,Urban,0,3,0,1
CUST_005081,30,32462,Basic,27,Rural,1,1,1,0
CUST_005082,47,35076,Basic,11,Urban,0,1,1,0
CUST_005083,46,36971,Basic,34,Suburban,1,3,1,0
CUST_005084,28,38912,Basic,1,Urban,1,3,1,0
CUST_005085,59,10854,Gold,11,Suburban,1,1,1,0
CUST_005086,79,36582,Premium,6,Suburban,0,1,1,0
CUST_005087,44,11910,Basic,32,Rural,1,1,0,1
CUST_005088,52,52371,Basic,6,Urban,1,0,1,0
CUST_005089,46,27513,Basic,14,Urban,0,5,1,0
CUST_005090,34,12350,Basic,41,Rural,1,3,1,0
CUST_005091,17,24170,Premium,59,Urban,0,3,1,0
CUST_005092,34,27308,Premium,30,Rural,1,1,1,1
CUST_005093,24,65864,Basic,13,Suburban,0,5,1,0
CUST_005094,70,40067,Basic,20,Urban,0,4,1,0
CUST_005095,43,43140,Basic,28,Rural,0,3,0,0
CUST_005096,39,65552,Gold,49,Urban,1,4,1,0
CUST_005097,58,34611,Basic,52,Suburban,0,1,1,1
CUST_005098,28,52949,Basic,64,Suburban,1,4,1,0
CUST_005099,33,51119,Basic,39,Suburban,0,5,0,0
CUST_005100,46,19087,Basic,3,Suburban,0,2,1,0
CUST_005101,60,75848,Basic,33,Suburban,1,2,1,1
CUST_005102,52,17851,Premium,40,Suburban,1,1,1,0
CUST_005103,48,57450,Gold,50,Urban,1,3,0,0
CUST_005104,46,17008,Basic,62,Suburban,0,2,1,0
CUST_005105,51,49051,Basic,17,Urban,0,2,0,1
CUST_005106,48,92130,Premium,25,Urban,1,3,1,1
CUST_005107,29,32647,Premium,0,Urban,0,1,0,1
CUST_005108,45,31946,Basic,20,Urban,1,2,0,0
CUST_005109,28,49277,Premium,15,Rural,1,1,1,0
CUST_005110,46,30800,Premium,78,Suburban,1,1,0,1
CUST_005111,37,90141,Basic,55,Rural,1,2,1,1
CUST_005112,83,39978,Basic,38,Urban,0,2,1,0
CUST_005113,44,30943,Premium,1,Suburban,1,1,0,1
CUST_005114,23,27718,Premium,12,Urban,1,2,1,0
CUST_005115,42,22777,Basic,28,Urban,1,1,0,0
CUST_005116,52,26532,Basic,0,Rural,1,7,1,0
CUST_005117,70,30475,Basic,6,Urban,1,5,1,0
CUST_005118,36,28457,Premium,52,Urban,1,1,0,1
CUST_005119,21,26131,Basic,3,Urban,1,2,0,1
CUST_005120,57,103716,Basic,1,Suburban,1,3,1,0
CUST_005121,24,21697,Premium,20,Suburban,1,4,1,0
CUST_005122,38,39078,Basic,70,Urban,1,0,1,0
CUST_005123,41,48837,Premium,43,Urban,0,4,1,1
CUST_005124,43,49764,Basic,88,Urban,1,4,0,0
CUST_005125,55,35266,Basic,33,Urban,1,4,1,0
CUST_005126,34,32197,Basic,13,Rural,1,0,1,0
CUST_005127,40,45513,Gold,70,Rural,0,0,1,0
CUST_005128,44,41492,Premium,13,Rural,1,1,1,1
CUST_005129,47,31905,Basic,10,Rural,1,0,1,0
CUST_005130,46,16631,Gold,14,Rural,0,4,1,1
CUST_005131,51,28739,Premium,40,Rural,1,1,1,0
CUST_005132,57,20470,Basic,59,Rural,1,3,1,1
CUST_005133,50,26014,Basic,10,Rural,1,5,1,0
CUST_005134,51,36923,Basic,14,Urban,0,4,1,0
CUST_005135,21,43450,Premium,54,Urban,0,7,1,0
CUST_005136,45,88452,Premium,1,Suburban,0,2,1,0
CUST_005137,52,27758,Basic,36,Suburban,1,4,0,1
CUST_005138,55,53493,Basic,14,Suburban,1,4,0,1
CUST_005139,34,42318,Basic,11,Suburban,1,3,1,0
CUST_005140,35,69424,Basic,14,Suburban,0,5,1,1
CUST_005141,36,48441,Basic,13,Urban,1,1,1,1
CUST_005142,53,21933,Basic,33,Urban,1,4,1,0
CUST_005143,60,15343,Basic,63,Rural,1,2,0,1
CUST_005144,38,42430,Gold,16,Suburban,1,3,1,0
CUST_005145,58,27883,Basic,42,Urban,1,2,1,1
CUST_005146,46,22244,Basic,31,Rural,0,0,1,0
CUST_005147,43,19268,Basic,9,Urban,1,2,1,0
CUST_005148,41,39359,Basic,21,Urban,1,1,1,0
CUST_005149,56,77176,Premium,26,Urban,1,2,1,0
CUST_005150,49,29603,Basic,0,Rural,1,1,1,1
CUST_005151,79,48782,Basic,12,Suburban,1,3,1,0
CUST_005152,32,34505,Basic,117,Urban,1,1,1,1
CUST_005153,52,19059,Basic,24,Rural,0,2,1,0
CUST_005154,37,52438,Basic,9,Rural,1,2,1,0
CUST_005155,31,21007,Premium,6,Suburban,1,3,1,0
CUST_005156,44,36710,Basic,5,Rural,1,4,1,0
CUST_005157,47,30614,Premium,12,Suburban,1,5,1,0
CUST_005158,88,56757,Basic,5,Suburban,1,2,0,0
CUST_005159,42,21395,Basic,3,Urban,1,3,1,1
CUST_005160,28,44153,Basic,10,Urban,1,2,0,1
CUST_005161,49,23863,Gold,22,Urban,1,2,1,0
CUST_005162,13,28125,Basic,3,Rural,1,1,1,1
CUST_005163,43,5898,Basic,1,Urban,1,3,1,0
CUST_005164,45,103367,Basic,0,Urban,1,2,1,1
CUST_005165,56,47823,Premium,7,Urban,1,3,1,0
CUST_005166,59,24743,Basic,5,Urban,1,1,1,1
CUST_005167,37,20695,Gold,18,Urban,1,5,0,0
CUST_005168,42,28344,Premium,14,Rural,1,1,1,0
CUST_005169,33,51970,Premium,9,Rural,1,1,1,0
CUST_005170,28,14100,Basic,43,Rural,1,2,1,0
CUST_005171,49,33833,Premium,16,Suburban,1,0,1,1
CUST_005172,25,88020,Basic,2,Rural,1,0,1,1
CUST_005173,38,20599,Basic,8,Urban,0,1,1,0
CUST_005174,30,37804,Gold,86,Suburban,1,5,1,0
CUST_005175,53,109278,Basic,90,Urban,0,1,1,0
CUST_005176,72,49815,Gold,7,Rural,1,1,1,0
CUST_005177,25,38675,Basic,4,Urban,1,1,1,0
CUST_005178,17,46785,Gold,16,Suburban,1,3,1,0
CUST_005179,43,29719,Basic,15,Suburban,1,3,1,0
CUST_005180,45,69551,Premium,12,Suburban,0,2,0,1
CUST_005181,48,29742,Basic,18,Urban,1,3,0,1
CUST_005182,38,13635,Basic,6,Suburban,1,2,1,0
CUST_005183,41,29862,Premium,2,Suburban,1,3,1,0
CUST_005184,50,22395,Premium,20,Urban,0,6,0,0
CUST_005185,60,31552,Basic,64,Suburban,0,4,1,1
CUST_005186,15,31903,Basic,3,Rural,1,2,1,1
CUST_005187,39,66085,Basic,29,Rural,0,0,0,0
CUST_005188,48,51413,Basic,13,Urban,0,0,1,0
CUST_005189,31,41424,Basic,8,Urban,1,1,1,0
CUST_005190,70,36262,Premium,46,Urban,1,4,1,0
CUST_005191,35,21387,Basic,14,Suburban,0,0,1,0
CUST_005192,44,12202,Basic,21,Rural,1,0,0,0
CUST_005193,53,38429,Gold,14,Rural,1,2,1,0
CUST_005194,36,54031,Basic,2,Rural,0,3,1,1
CUST_005195,17,34400,Basic,21,Suburban,1,1,1,0
CUST_005196,38,27793,Premium,13,Suburban,1,3,0,0
CUST_005197,60,45809,Premium,2,Urban,1,1,1,0
CUST_005198,39,34833,Premium,21,Urban,0,5,1,0
CUST_005199,32,84361,Premium,0,Rural,1,0,0,0
CUST_005200,58,67262,Basic,5,Suburban,1,1,0,1
CUST_005201,40,58674,Basic,36,Urban,1,1,1,1
CUST_005202,37,53043,Premium,0,Urban,1,2,1,0
CUST_005203,47,19051,Basic,24,Urban,1,0,1,0
CUST_005204,56,50589,Basic,71,Suburban,1,0,1,0
CUST_005205,80,43833,Premium,4,Rural,0,3,1,0
CUST_005206,57,49178,Premium,12,Urban,1,3,1,0
CUST_005207,62,46458,Basic,20,Urban,1,1,0,1
CUST_005208,37,45541,Gold,14,Suburban,0,1,0,1
CUST_005209,29,140145,Premium,23,Urban,1,3,0,1
CUST_005210,45,34958,Gold,12,Urban,0,4,1,0
CUST_005211,46,57998,Gold,3,Urban,1,2,1,0
CUST_005212,28,28695,Basic,2,Urban,1,5,0,1
CUST_005213,42,53923,Premium,32,Suburban,1,3,1,1
CUST_005214,50,58084,Premium,6,Rural,0,1,1,0
CUST_005215,50,43573,Premium,45,Suburban,1,6,1,0
CUST_005216,52,83668,Premium,32,Suburban,0,5,1,1
CUST_005217,49,23338,Basic,1,Urban,0,2,1,1
CUST_005218,37,28463,Basic,5,Suburban,0,5,1,0
CUST_005219,37,40384,Basic,8,Suburban,0,3,1,0
CUST_005220,27,56410,Premium,21,Urban,0,4,0,0
CUST_005221,71,39724,Premium,39,Suburban,1,1,0,1
CUST_005222,45,69070,Basic,1,Urban,1,5,1,0
CUST_005223,41,26086,Basic,6,Suburban,1,3,1,0
CUST_005224,31,20531,Premium,11,Suburban,1,3,0,1
CUST_005225,89,42364,Basic,4,Suburban,0,4,1,0
CUST_005226,28,34940,Basic,18,Rural,0,1,0,0
CUST_005227,38,47640,Basic,15,Rural,1,4,1,0
CUST_005228,51,35821,Gold,9,Rural,1,0,1,0
CUST_005229,54,30637,Premium,17,Rural,1,2,1,1
CUST_005230,59,34979,Basic,10,Urban,1,2,1,0
CUST_005231,72,36843,Basic,10,Urban,0,3,1,0
CUST_005232,52,31179,Premium,7,Urban,1,1,1,0
CUST_005233,29,32808,Premium,18,Urban,1,4,0,0
CUST_005234,41,29679,Premium,14,Urban,1,3,1,0
CUST_005235,49,55733,Basic,5,Rural,0,2,1,0
CUST_005236,76,40015,Basic,0,Suburban,0,6,1,0
CUST_005237,24,112237,Gold,3,Suburban,1,2,1,1
CUST_005238,63,39353,Basic,1,Urban,1,6,0,1
CUST_005239,47,27572,Basic,13,Suburban,1,1,1,1
CUST_005240,57,138045,Premium,6,Rural,1,4,0,0
CUST_005241,43,44659,Gold,13,Urban,1,3,1,0
CUST_005242,32,59579,Premium,9,Rural,1,3,1,0
CUST_005243,56,48827,Premium,18,Urban,0,3,0,0
CUST_005244,54,49588,Basic,30,Rural,1,7,1,0
CUST_005245,59,47468,Basic,15,Urban,1,4,1,0
CUST_005246,44,20930,Basic,1,Suburban,1,4,1,0
CUST_005247,36,43641,Basic,0,Rural,0,1,1,1
CUST_005248,21,18724,Basic,5,Suburban,1,5,1,1
CUST_005249,57,33283,Premium,13,Suburban,1,2,0,1
CUST_005250,51,25265,Basic,1,Suburban,0,3,0,1
CUST_005251,30,43422,Basic,9,Urban,1,2,1,0
CUST_005252,36,42918,Basic,52,Urban,1,4,0,0
CUST_005253,37,46192,Premium,2,Urban,1,0,1,1
CUST_005254,22,41925,Basic,71,Urban,1,2,0,0
CUST_005255,32,26811,Premium,46,Rural,0,3,1,1
CUST_005256,27,31872,Basic,42,Rural,1,6,1,0
CUST_005257,38,57537,Premium,47,Urban,0,5,1,0
CUST_005258,33,61940,Premium,2,Rural,1,4,0,1
CUST_005259,20,20467,Basic,3,Urban,0,5,1,0
CUST_005260,75,16890,Premium,3,Urban,1,3,1,1
CUST_005261,63,25249,Basic,2,Suburban,1,3,1,1
CUST_005262,33,61242,Premium,9,Urban,1,2,1,1
CUST_005263,49,66665,Premium,42,Urban,1,0,1,0
CUST_005264,51,22871,Basic,6,Suburban,1,1,0,1
CUST_005265,62,42347,Basic,6,Rural,0,2,1,0
CUST_005266,32,90872,Basic,27,Suburban,1,0,0,0
CUST_005267,61,44696,Gold,2,Urban,1,3,1,0
CUST_005268,36,73920,Basic,10,Urban,1,3,1,0
CUST_005269,24,59836,Premium,8,Suburban,1,0,0,1
CUST_005270,55,23038,Premium,45,Suburban,1,3,1,0
CUST_005271,64,33024,Premium,17,Rural,1,1,1,1
CUST_005272,83,36952,Basic,24,Rural,0,2,0,1
CUST_005273,27,38256,Basic,3,Rural,0,3,0,1
CUST_005274,55,57420,Basic,63,Suburban,1,3,1,0
CUST_005275,38,44548,Basic,9,Urban,1,2,1,0
CUST_005276,56,8365,Basic,29,Suburban,1,4,1,0
CUST_005277,22,18837,Basic,74,Suburban,1,2,1,1
CUST_005278,26,12164,Basic,17,Urban,0,4,1,0
CUST_005279,33,39643,Basic,16,Suburban,0,3,1,0
CUST_005280,46,40955,Basic,2,Urban,1,1,1,0
CUST_005281,35,41840,Basic,11,Rural,1,3,1,0
CUST_005282,54,22483,Basic,45,Urban,1,4,1,0
CUST_005283,60,50872,Basic,3,Rural,1,3,1,1
CUST_005284,53,51954,Basic,59,Urban,1,0,0,1
CUST_005285,69,19388,Premium,26,Suburban,0,2,1,0
CUST_005286,51,17448,Basic,13,Urban,1,2,0,1
CUST_005287,26,36313,Gold,18,Suburban,0,3,1,0
CUST_005288,65,88955,Basic,3,Urban,1,3,1,0
CUST_005289,35,84954,Gold,5,Urban,1,2,1,0
CUST_005290,58,48131,Premium,8,Urban,1,1,1,0
CUST_005291,68,25210,Premium,11,Suburban,1,1,1,1
CUST_005292,51,56580,Gold,59,Rural,1,3,1,0
CUST_005293,22,28963,Basic,10,Suburban,1,0,1,1
CUST_005294,31,24741,Basic,17,Urban,1,0,1,0
CUST_005295,64,12431,Basic,4,Urban,0,2,1,1
CUST_005296,42,38222,Basic,31,Rural,0,0,1,1
CUST_005297,46,26504,Basic,19,Suburban,0,5,1,0
CUST_005298,56,38109,Basic,13,Urban,0,1,1,0
CUST_005299,55,11502,Basic,70,Urban,0,5,0,0
CUST_005300,49,39533,Basic,53,Suburban,1,2,1,0
CUST_005301,41,10769,Basic,25,Urban,1,1,1,1
CUST_005302,40,62565,Premium,61,Suburban,1,6,1,0
CUST_005303,57,47143,Gold,19,Suburban,0,1,1,0
CUST_005304,53,31592,Basic,42,Urban,0,2,1,0
CUST_005305,41,48115,Basic,12,Suburban,1,1,1,0
CUST_005306,61,22269,Basic,2,Rural,1,5,1,0
CUST_005307,43,37653,Premium,123,Urban,1,3,1,0
CUST_005308,32,54034,Basic,4,Urban,1,1,1,1
CUST_005309,33,7729,Gold,6,Suburban,1,2,1,0
CUST_005310,30,29038,Basic,4,Urban,1,3,1,0
CUST_005311,40,35906,Basic,9,Rural,1,2,1,0
CUST_005312,63,32920,Gold,8,Rural,0,1,1,0
CUST_005313,32,75248,Gold,22,Rural,1,1,0,0
CUST_005314,47,20703,Premium,135,Urban,1,3,1,0
CUST_005315,35,26620,Basic,1,Suburban,0,4,1,0
CUST_005316,41,13933,Premium,36,Rural,1,4,1,0
CUST_005317,22,77276,Basic,3,Urban,1,0,0,0
CUST_005318,41,32107,Basic,0,Urban,0,6,1,1
CUST_005319,42,29167,Basic,24,Urban,1,2,0,1
CUST_005320,53,35374,Basic,49,Rural,1,3,1,1
CUST_005321,48,49917,Premium,4,Suburban,1,3,1,0
CUST_005322,27,43203,Basic,10,Suburban,1,4,1,0
CUST_005323,61,136481,Gold,4,Suburban,0,2,1,0
CUST_005324,48,45568,Basic,56,Suburban,1,2,1,0
CUST_005325,47,28778,Basic,7,Urban,1,3,0,0
CUST_005326,44,27428,Premium,14,Suburban,1,1,0,1
CUST_005327,37,29840,Premium,54,Suburban,0,5,0,0
CUST_005328,48,17138,Gold,19,Suburban,1,5,1,0
CUST_005329,52,37046,Premium,64,Suburban,1,4,1,0
CUST_005330,18,53730,Basic,62,Suburban,1,2,1,0
CUST_005331,36,26724,Gold,14,Rural,1,5,1,0
CUST_005332,41,24253,Gold,20,Urban,0,2,1,0
CUST_005333,48,77495,Basic,6,Suburban,1,4,1,1
CUST_005334,62,17796,Basic,111,Suburban,0,1,1,0
CUST_005335,33,12914,Basic,7,Rural,1,2,1,0
CUST_005336,37,20405,Basic,36,Suburban,1,3,1,0
CUST_005337,37,16810,Gold,9,Urban,0,2,1,0
CUST_005338,32,44051,Basic,9,Urban,1,0,1,0
CUST_005339,39,30322,Premium,2,Urban,1,0,1,0
CUST_005340,56,32537,Basic,19,Urban,0,1,0,1
CUST_005341,29,64632,Basic,6,Suburban,1,0,0,0
CUST_005342,51,25702,Premium,3,Rural,1,3,1,1
CUST_005343,19,53505,Basic,6,Suburban,0,3,1,1
CUST_005344,36,77316,Basic,6,Urban,1,0,0,1
CUST_005345,40,28916,Gold,16,Urban,0,1,0,1
CUST_005346,70,52497,Premium,11,Suburban,1,4,0,1
CUST_005347,40,32179,Basic,1,Suburban,0,1,0,1
CUST_005348,11,57644,Basic,18,Rural,0,6,1,0
CUST_005349,15,16551,Basic,37,Rural,0,1,1,0
CUST_005350,45,15950,Premium,20,Rural,0,7,1,1
CUST_005351,54,29862,Premium,88,Urban,1,2,0,1
CUST_005352,50,23284,Basic,2,Suburban,1,5,0,1
CUST_005353,47,28047,Premium,41,Urban,1,5,1,0
CUST_005354,62,32540,Basic,16,Urban,1,0,0,0
CUST_005355,36,52052,Basic,17,Urban,0,2,1,0
CUST_005356,58,29618,Basic,17,Urban,1,1,0,1
CUST_005357,20,24054,Basic,9,Urban,1,4,0,1
CUST_005358,31,30462,Basic,9,Rural,1,2,1,1
CUST_005359,17,24721,Premium,23,Urban,1,4,1,0
CUST_005360,40,22765,Basic,1,Rural,0,4,1,1
CUST_005361,44,16211,Premium,21,Rural,0,3,0,0
CUST_005362,46,37599,Premium,30,Rural,0,6,0,0
CUST_005363,45,27327,Premium,10,Rural,1,5,0,1
CUST_005364,31,58873,Basic,5,Suburban,0,0,1,1
CUST_005365,42,17611,Basic,5,Urban,1,1,1,1
CUST_005366,22,27693,Premium,2,Suburban,0,2,1,0
CUST_005367,65,89900,Basic,2,Rural,1,0,1,0
CUST_005368,40,22701,Premium,4,Rural,1,3,1,1
CUST_005369,37,32264,Basic,0,Rural,1,2,1,0
CUST_005370,68,19773,Basic,7,Suburban,1,3,1,0
CUST_005371,26,18504,Premium,8,Suburban,1,2,1,0
CUST_005372,28,78720,Gold,128,Rural,1,6,1,0
CUST_005373,28,39557,Basic,114,Rural,1,5,1,0
CUST_005374,43,38825,Basic,4,Urban,0,3,1,0
CUST_005375,51,15550,Premium,5,Suburban,1,2,0,1
CUST_005376,56,43450,Basic,16,Rural,0,2,1,0
CUST_005377,83,64777,Basic,3,Urban,1,5,0,1
CUST_005378,11,64520,Basic,16,Rural,1,0,0,1
CUST_005379,54,50724,Basic,12,Urban,1,2,1,0
CUST_005380,36,20645,Basic,9,Urban,1,4,1,0
CUST_005381,36,42470,Basic,41,Urban,0,4,1,0
CUST_005382,35,50705,Gold,42,Suburban,1,1,1,0
CUST_005383,31,14805,Premium,105,Urban,1,4,1,0
CUST_005384,70,20730,Gold,6,Urban,1,4,1,1
CUST_005385,57,56617,Basic,52,Rural,1,1,1,1
CUST_005386,45,56275,Basic,18,Urban,0,3,1,1
CUST_005387,65,16742,Gold,21,Urban,0,3,1,0
CUST_005388,22,54041,Basic,54,Suburban,1,4,1,0
CUST_005389,25,38087,Premium,68,Urban,1,1,1,0
CUST_005390,12,53664,Basic,31,Rural,1,1,1,0
CUST_005391,34,26442,Premium,10,Urban,0,2,1,0
CUST_005392,47,50140,Gold,16,Suburban,0,4,1,0
CUST_005393,46,55376,Basic,22,Suburban,1,0,1,1
CUST_005394,47,30464,Basic,42,Rural,1,1,1,1
CUST_005395,23,36639,Basic,25,Urban,1,2,1,0
CUST_005396,57,26258,Basic,10,Urban,1,6,1,1
CUST_005397,48,82935,Basic,12,Rural,1,5,1,0
CUST_005398,55,34196,Premium,1,Suburban,0,1,1,0
CUST_005399,16,22902,Basic,61,Suburban,1,3,1,0
CUST_005400,49,25389,Basic,2,Urban,0,2,1,0
CUST_005401,27,38691,Basic,20,Suburban,1,2,1,1
CUST_005402,39,52926,Basic,49,Urban,1,2,1,0
CUST_005403,53,18621,Basic,13,Urban,1,3,1,0
